user_id,product_id,event_time,event_type,price,category,rating
3071,14,2019-10-12 20:00:00,view,999.99,electronics,"{'rate': 2.2, 'count': 140}"
2710,1,2019-10-03 20:00:00,view,109.95,men's clothing,"{'rate': 3.9, 'count': 120}"
4431,9,2019-10-04 11:00:00,view,64.0,electronics,"{'rate': 3.3, 'count': 203}"
2398,4,2019-10-23 12:00:00,view,15.99,men's clothing,"{'rate': 2.1, 'count': 430}"
3788,8,2019-10-30 06:00:00,view,10.99,jewelery,"{'rate': 1.9, 'count': 100}"
3458,18,2019-10-19 22:00:00,view,9.85,women's clothing,"{'rate': 4.7, 'count': 130}"
231,7,2019-10-23 04:00:00,view,9.99,jewelery,"{'rate': 3, 'count': 400}"
1411,7,2019-10-24 14:00:00,cart,9.99,jewelery,"{'rate': 3, 'count': 400}"
2084,12,2019-10-09 03:00:00,purchase,114.0,electronics,"{'rate': 4.8, 'count': 400}"
1017,7,2019-10-02 09:00:00,view,9.99,jewelery,"{'rate': 3, 'count': 400}"
4083,3,2019-10-01 01:00:00,cart,55.99,men's clothing,"{'rate': 4.7, 'count': 500}"
1461,4,2019-10-11 20:00:00,purchase,15.99,men's clothing,"{'rate': 2.1, 'count': 430}"
3151,3,2019-10-08 11:00:00,cart,55.99,men's clothing,"{'rate': 4.7, 'count': 500}"
1470,4,2019-10-02 22:00:00,purchase,15.99,men's clothing,"{'rate': 2.1, 'count': 430}"
2375,2,2019-10-06 13:00:00,view,22.3,men's clothing,"{'rate': 4.1, 'count': 259}"
2106,8,2019-10-04 20:00:00,cart,10.99,jewelery,"{'rate': 1.9, 'count': 100}"
3617,17,2019-10-29 08:00:00,cart,39.99,women's clothing,"{'rate': 3.8, 'count': 679}"
4273,17,2019-10-05 08:00:00,view,39.99,women's clothing,"{'rate': 3.8, 'count': 679}"
1958,18,2019-10-17 16:00:00,cart,9.85,women's clothing,"{'rate': 4.7, 'count': 130}"
179,2,2019-10-19 09:00:00,view,22.3,men's clothing,"{'rate': 4.1, 'count': 259}"
58,19,2019-10-17 20:00:00,view,7.95,women's clothing,"{'rate': 4.5, 'count': 146}"
4477,8,2019-10-04 01:00:00,view,10.99,jewelery,"{'rate': 1.9, 'count': 100}"
2858,10,2019-10-10 21:00:00,cart,109.0,electronics,"{'rate': 2.9, 'count': 470}"
4317,4,2019-10-02 14:00:00,cart,15.99,men's clothing,"{'rate': 2.1, 'count': 430}"
1144,17,2019-10-13 06:00:00,view,39.99,women's clothing,"{'rate': 3.8, 'count': 679}"
4268,4,2019-10-06 20:00:00,view,15.99,men's clothing,"{'rate': 2.1, 'count': 430}"
4015,7,2019-10-18 09:00:00,view,9.99,jewelery,"{'rate': 3, 'count': 400}"
2311,20,2019-10-22 11:00:00,view,12.99,women's clothing,"{'rate': 3.6, 'count': 145}"
2309,15,2019-10-17 11:00:00,cart,56.99,women's clothing,"{'rate': 2.6, 'count': 235}"
2788,4,2019-10-14 11:00:00,cart,15.99,men's clothing,"{'rate': 2.1, 'count': 430}"
4727,7,2019-10-13 00:00:00,cart,9.99,jewelery,"{'rate': 3, 'count': 400}"
2381,18,2019-10-27 02:00:00,purchase,9.85,women's clothing,"{'rate': 4.7, 'count': 130}"
1509,5,2019-10-07 19:00:00,cart,695.0,jewelery,"{'rate': 4.6, 'count': 400}"
3173,5,2019-10-23 18:00:00,view,695.0,jewelery,"{'rate': 4.6, 'count': 400}"
3867,11,2019-10-24 11:00:00,view,109.0,electronics,"{'rate': 4.8, 'count': 319}"
1714,16,2019-10-13 23:00:00,view,29.95,women's clothing,"{'rate': 2.9, 'count': 340}"
962,18,2019-10-10 05:00:00,view,9.85,women's clothing,"{'rate': 4.7, 'count': 130}"
889,1,2019-10-15 14:00:00,cart,109.95,men's clothing,"{'rate': 3.9, 'count': 120}"
1647,18,2019-10-03 21:00:00,view,9.85,women's clothing,"{'rate': 4.7, 'count': 130}"
2982,12,2019-10-02 10:00:00,cart,114.0,electronics,"{'rate': 4.8, 'count': 400}"
1720,5,2019-10-04 11:00:00,view,695.0,jewelery,"{'rate': 4.6, 'count': 400}"
2495,14,2019-10-06 19:00:00,cart,999.99,electronics,"{'rate': 2.2, 'count': 140}"
454,20,2019-10-16 15:00:00,view,12.99,women's clothing,"{'rate': 3.6, 'count': 145}"
3635,15,2019-10-27 07:00:00,view,56.99,women's clothing,"{'rate': 2.6, 'count': 235}"
2782,12,2019-10-08 07:00:00,cart,114.0,electronics,"{'rate': 4.8, 'count': 400}"
2363,7,2019-10-29 23:00:00,cart,9.99,jewelery,"{'rate': 3, 'count': 400}"
1792,17,2019-10-30 14:00:00,cart,39.99,women's clothing,"{'rate': 3.8, 'count': 679}"
2896,12,2019-10-30 17:00:00,cart,114.0,electronics,"{'rate': 4.8, 'count': 400}"
2740,20,2019-10-26 23:00:00,view,12.99,women's clothing,"{'rate': 3.6, 'count': 145}"
3977,7,2019-10-12 06:00:00,view,9.99,jewelery,"{'rate': 3, 'count': 400}"
503,13,2019-10-03 06:00:00,cart,599.0,electronics,"{'rate': 2.9, 'count': 250}"
832,20,2019-10-18 15:00:00,view,12.99,women's clothing,"{'rate': 3.6, 'count': 145}"
4744,19,2019-10-18 07:00:00,cart,7.95,women's clothing,"{'rate': 4.5, 'count': 146}"
1457,15,2019-10-27 08:00:00,view,56.99,women's clothing,"{'rate': 2.6, 'count': 235}"
2906,10,2019-10-31 21:00:00,view,109.0,electronics,"{'rate': 2.9, 'count': 470}"
2185,11,2019-10-16 18:00:00,view,109.0,electronics,"{'rate': 4.8, 'count': 319}"
268,16,2019-10-11 16:00:00,purchase,29.95,women's clothing,"{'rate': 2.9, 'count': 340}"
92,19,2019-10-06 18:00:00,cart,7.95,women's clothing,"{'rate': 4.5, 'count': 146}"
1733,18,2019-10-01 03:00:00,cart,9.85,women's clothing,"{'rate': 4.7, 'count': 130}"
1905,1,2019-10-16 18:00:00,view,109.95,men's clothing,"{'rate': 3.9, 'count': 120}"
2285,14,2019-10-18 05:00:00,view,999.99,electronics,"{'rate': 2.2, 'count': 140}"
2422,17,2019-10-26 13:00:00,purchase,39.99,women's clothing,"{'rate': 3.8, 'count': 679}"
275,8,2019-10-16 15:00:00,view,10.99,jewelery,"{'rate': 1.9, 'count': 100}"
520,7,2019-10-29 09:00:00,view,9.99,jewelery,"{'rate': 3, 'count': 400}"
1638,14,2019-10-20 11:00:00,view,999.99,electronics,"{'rate': 2.2, 'count': 140}"
1042,13,2019-10-27 01:00:00,view,599.0,electronics,"{'rate': 2.9, 'count': 250}"
3115,16,2019-10-05 14:00:00,view,29.95,women's clothing,"{'rate': 2.9, 'count': 340}"
410,5,2019-10-27 12:00:00,cart,695.0,jewelery,"{'rate': 4.6, 'count': 400}"
1999,13,2019-10-21 22:00:00,purchase,599.0,electronics,"{'rate': 2.9, 'count': 250}"
1038,1,2019-10-06 06:00:00,view,109.95,men's clothing,"{'rate': 3.9, 'count': 120}"
1917,11,2019-10-06 21:00:00,view,109.0,electronics,"{'rate': 4.8, 'count': 319}"
1794,9,2019-10-29 17:00:00,cart,64.0,electronics,"{'rate': 3.3, 'count': 203}"
4294,15,2019-10-01 23:00:00,view,56.99,women's clothing,"{'rate': 2.6, 'count': 235}"
1737,15,2019-10-15 08:00:00,purchase,56.99,women's clothing,"{'rate': 2.6, 'count': 235}"
2232,8,2019-10-10 17:00:00,view,10.99,jewelery,"{'rate': 1.9, 'count': 100}"
1386,11,2019-10-21 14:00:00,view,109.0,electronics,"{'rate': 4.8, 'count': 319}"
4885,11,2019-10-27 00:00:00,cart,109.0,electronics,"{'rate': 4.8, 'count': 319}"
4090,19,2019-10-12 04:00:00,cart,7.95,women's clothing,"{'rate': 4.5, 'count': 146}"
1739,18,2019-10-14 05:00:00,view,9.85,women's clothing,"{'rate': 4.7, 'count': 130}"
3954,19,2019-10-31 10:00:00,view,7.95,women's clothing,"{'rate': 4.5, 'count': 146}"
1248,15,2019-10-25 07:00:00,view,56.99,women's clothing,"{'rate': 2.6, 'count': 235}"
424,6,2019-10-28 19:00:00,view,168.0,jewelery,"{'rate': 3.9, 'count': 70}"
1947,8,2019-10-14 14:00:00,view,10.99,jewelery,"{'rate': 1.9, 'count': 100}"
4866,18,2019-10-08 06:00:00,cart,9.85,women's clothing,"{'rate': 4.7, 'count': 130}"
4237,3,2019-10-13 18:00:00,view,55.99,men's clothing,"{'rate': 4.7, 'count': 500}"
2436,5,2019-10-23 04:00:00,view,695.0,jewelery,"{'rate': 4.6, 'count': 400}"
1306,10,2019-10-04 09:00:00,cart,109.0,electronics,"{'rate': 2.9, 'count': 470}"
2135,9,2019-10-09 09:00:00,view,64.0,electronics,"{'rate': 3.3, 'count': 203}"
1812,5,2019-10-02 10:00:00,cart,695.0,jewelery,"{'rate': 4.6, 'count': 400}"
4281,12,2019-10-14 09:00:00,cart,114.0,electronics,"{'rate': 4.8, 'count': 400}"
4800,8,2019-10-26 15:00:00,view,10.99,jewelery,"{'rate': 1.9, 'count': 100}"
201,12,2019-10-01 18:00:00,cart,114.0,electronics,"{'rate': 4.8, 'count': 400}"
4783,4,2019-10-21 22:00:00,view,15.99,men's clothing,"{'rate': 2.1, 'count': 430}"
2601,13,2019-10-29 21:00:00,cart,599.0,electronics,"{'rate': 2.9, 'count': 250}"
957,9,2019-10-08 08:00:00,cart,64.0,electronics,"{'rate': 3.3, 'count': 203}"
1120,8,2019-10-22 12:00:00,cart,10.99,jewelery,"{'rate': 1.9, 'count': 100}"
2113,14,2019-10-31 05:00:00,view,999.99,electronics,"{'rate': 2.2, 'count': 140}"
1353,5,2019-10-30 19:00:00,view,695.0,jewelery,"{'rate': 4.6, 'count': 400}"
4392,20,2019-10-08 06:00:00,view,12.99,women's clothing,"{'rate': 3.6, 'count': 145}"
723,4,2019-10-04 02:00:00,cart,15.99,men's clothing,"{'rate': 2.1, 'count': 430}"
2216,12,2019-10-05 14:00:00,purchase,114.0,electronics,"{'rate': 4.8, 'count': 400}"
3300,7,2019-10-22 18:00:00,view,9.99,jewelery,"{'rate': 3, 'count': 400}"
822,17,2019-10-23 11:00:00,view,39.99,women's clothing,"{'rate': 3.8, 'count': 679}"
1506,9,2019-10-21 21:00:00,cart,64.0,electronics,"{'rate': 3.3, 'count': 203}"
3479,12,2019-10-11 10:00:00,view,114.0,electronics,"{'rate': 4.8, 'count': 400}"
3128,10,2019-10-06 06:00:00,view,109.0,electronics,"{'rate': 2.9, 'count': 470}"
1856,2,2019-10-19 00:00:00,view,22.3,men's clothing,"{'rate': 4.1, 'count': 259}"
349,8,2019-10-15 23:00:00,view,10.99,jewelery,"{'rate': 1.9, 'count': 100}"
215,11,2019-10-23 14:00:00,purchase,109.0,electronics,"{'rate': 4.8, 'count': 319}"
687,10,2019-10-14 16:00:00,purchase,109.0,electronics,"{'rate': 2.9, 'count': 470}"
1194,14,2019-10-11 11:00:00,view,999.99,electronics,"{'rate': 2.2, 'count': 140}"
1947,19,2019-10-10 02:00:00,purchase,7.95,women's clothing,"{'rate': 4.5, 'count': 146}"
347,17,2019-10-07 13:00:00,view,39.99,women's clothing,"{'rate': 3.8, 'count': 679}"
731,5,2019-10-09 05:00:00,cart,695.0,jewelery,"{'rate': 4.6, 'count': 400}"
3735,7,2019-10-03 22:00:00,view,9.99,jewelery,"{'rate': 3, 'count': 400}"
4693,1,2019-10-11 18:00:00,cart,109.95,men's clothing,"{'rate': 3.9, 'count': 120}"
4423,10,2019-10-02 03:00:00,view,109.0,electronics,"{'rate': 2.9, 'count': 470}"
1399,13,2019-10-06 18:00:00,view,599.0,electronics,"{'rate': 2.9, 'count': 250}"
3796,13,2019-10-24 03:00:00,purchase,599.0,electronics,"{'rate': 2.9, 'count': 250}"
3068,2,2019-10-11 02:00:00,view,22.3,men's clothing,"{'rate': 4.1, 'count': 259}"
3448,10,2019-10-21 17:00:00,purchase,109.0,electronics,"{'rate': 2.9, 'count': 470}"
32,11,2019-10-23 05:00:00,view,109.0,electronics,"{'rate': 4.8, 'count': 319}"
3510,18,2019-10-19 00:00:00,view,9.85,women's clothing,"{'rate': 4.7, 'count': 130}"
2112,2,2019-10-30 17:00:00,cart,22.3,men's clothing,"{'rate': 4.1, 'count': 259}"
4806,2,2019-10-01 15:00:00,view,22.3,men's clothing,"{'rate': 4.1, 'count': 259}"
3829,11,2019-10-23 21:00:00,view,109.0,electronics,"{'rate': 4.8, 'count': 319}"
594,10,2019-10-30 17:00:00,view,109.0,electronics,"{'rate': 2.9, 'count': 470}"
1010,10,2019-10-27 17:00:00,view,109.0,electronics,"{'rate': 2.9, 'count': 470}"
886,6,2019-10-06 04:00:00,view,168.0,jewelery,"{'rate': 3.9, 'count': 70}"
578,3,2019-10-11 03:00:00,view,55.99,men's clothing,"{'rate': 4.7, 'count': 500}"
2926,15,2019-10-06 08:00:00,cart,56.99,women's clothing,"{'rate': 2.6, 'count': 235}"
4031,13,2019-10-19 15:00:00,cart,599.0,electronics,"{'rate': 2.9, 'count': 250}"
3028,17,2019-10-23 01:00:00,purchase,39.99,women's clothing,"{'rate': 3.8, 'count': 679}"
2684,17,2019-10-10 19:00:00,cart,39.99,women's clothing,"{'rate': 3.8, 'count': 679}"
1194,10,2019-10-17 17:00:00,view,109.0,electronics,"{'rate': 2.9, 'count': 470}"
2936,20,2019-10-22 10:00:00,view,12.99,women's clothing,"{'rate': 3.6, 'count': 145}"
1480,1,2019-10-14 01:00:00,view,109.95,men's clothing,"{'rate': 3.9, 'count': 120}"
2650,1,2019-10-27 11:00:00,view,109.95,men's clothing,"{'rate': 3.9, 'count': 120}"
4286,20,2019-10-24 22:00:00,view,12.99,women's clothing,"{'rate': 3.6, 'count': 145}"
4554,11,2019-10-03 00:00:00,cart,109.0,electronics,"{'rate': 4.8, 'count': 319}"
4553,12,2019-10-20 06:00:00,cart,114.0,electronics,"{'rate': 4.8, 'count': 400}"
3719,1,2019-10-08 07:00:00,cart,109.95,men's clothing,"{'rate': 3.9, 'count': 120}"
2145,6,2019-10-18 06:00:00,view,168.0,jewelery,"{'rate': 3.9, 'count': 70}"
2091,1,2019-10-30 15:00:00,view,109.95,men's clothing,"{'rate': 3.9, 'count': 120}"
881,17,2019-10-28 06:00:00,cart,39.99,women's clothing,"{'rate': 3.8, 'count': 679}"
3085,20,2019-10-13 12:00:00,cart,12.99,women's clothing,"{'rate': 3.6, 'count': 145}"
3042,13,2019-10-10 00:00:00,cart,599.0,electronics,"{'rate': 2.9, 'count': 250}"
3211,18,2019-10-08 06:00:00,view,9.85,women's clothing,"{'rate': 4.7, 'count': 130}"
4591,3,2019-10-17 12:00:00,cart,55.99,men's clothing,"{'rate': 4.7, 'count': 500}"
2288,10,2019-10-04 13:00:00,cart,109.0,electronics,"{'rate': 2.9, 'count': 470}"
4573,19,2019-10-18 00:00:00,view,7.95,women's clothing,"{'rate': 4.5, 'count': 146}"
1275,3,2019-10-01 00:00:00,view,55.99,men's clothing,"{'rate': 4.7, 'count': 500}"
2011,11,2019-10-11 00:00:00,cart,109.0,electronics,"{'rate': 4.8, 'count': 319}"
2265,10,2019-10-07 19:00:00,view,109.0,electronics,"{'rate': 2.9, 'count': 470}"
1647,4,2019-10-31 02:00:00,cart,15.99,men's clothing,"{'rate': 2.1, 'count': 430}"
2152,10,2019-10-23 13:00:00,view,109.0,electronics,"{'rate': 2.9, 'count': 470}"
1919,5,2019-10-11 20:00:00,view,695.0,jewelery,"{'rate': 4.6, 'count': 400}"
3470,14,2019-10-03 21:00:00,view,999.99,electronics,"{'rate': 2.2, 'count': 140}"
3086,20,2019-10-17 00:00:00,view,12.99,women's clothing,"{'rate': 3.6, 'count': 145}"
1774,13,2019-10-07 14:00:00,view,599.0,electronics,"{'rate': 2.9, 'count': 250}"
2935,13,2019-10-17 15:00:00,cart,599.0,electronics,"{'rate': 2.9, 'count': 250}"
1404,16,2019-10-26 21:00:00,cart,29.95,women's clothing,"{'rate': 2.9, 'count': 340}"
1176,13,2019-10-20 02:00:00,purchase,599.0,electronics,"{'rate': 2.9, 'count': 250}"
3420,3,2019-10-20 15:00:00,view,55.99,men's clothing,"{'rate': 4.7, 'count': 500}"
4142,13,2019-10-17 18:00:00,view,599.0,electronics,"{'rate': 2.9, 'count': 250}"
2509,8,2019-10-29 17:00:00,view,10.99,jewelery,"{'rate': 1.9, 'count': 100}"
1040,8,2019-10-29 21:00:00,view,10.99,jewelery,"{'rate': 1.9, 'count': 100}"
3669,19,2019-10-16 21:00:00,view,7.95,women's clothing,"{'rate': 4.5, 'count': 146}"
4311,13,2019-10-10 11:00:00,cart,599.0,electronics,"{'rate': 2.9, 'count': 250}"
2508,19,2019-10-15 05:00:00,view,7.95,women's clothing,"{'rate': 4.5, 'count': 146}"
169,7,2019-10-06 18:00:00,view,9.99,jewelery,"{'rate': 3, 'count': 400}"
4630,9,2019-10-20 17:00:00,view,64.0,electronics,"{'rate': 3.3, 'count': 203}"
4917,18,2019-10-16 12:00:00,view,9.85,women's clothing,"{'rate': 4.7, 'count': 130}"
2805,16,2019-10-04 04:00:00,cart,29.95,women's clothing,"{'rate': 2.9, 'count': 340}"
4335,13,2019-10-07 03:00:00,cart,599.0,electronics,"{'rate': 2.9, 'count': 250}"
1854,8,2019-10-15 20:00:00,view,10.99,jewelery,"{'rate': 1.9, 'count': 100}"
2093,14,2019-10-28 12:00:00,cart,999.99,electronics,"{'rate': 2.2, 'count': 140}"
4861,13,2019-10-18 13:00:00,view,599.0,electronics,"{'rate': 2.9, 'count': 250}"
94,17,2019-10-22 03:00:00,view,39.99,women's clothing,"{'rate': 3.8, 'count': 679}"
4830,20,2019-10-11 12:00:00,view,12.99,women's clothing,"{'rate': 3.6, 'count': 145}"
195,11,2019-10-18 17:00:00,cart,109.0,electronics,"{'rate': 4.8, 'count': 319}"
4856,17,2019-10-14 20:00:00,view,39.99,women's clothing,"{'rate': 3.8, 'count': 679}"
4608,13,2019-10-21 10:00:00,view,599.0,electronics,"{'rate': 2.9, 'count': 250}"
439,4,2019-10-02 13:00:00,view,15.99,men's clothing,"{'rate': 2.1, 'count': 430}"
671,5,2019-10-16 07:00:00,view,695.0,jewelery,"{'rate': 4.6, 'count': 400}"
1462,2,2019-10-10 04:00:00,cart,22.3,men's clothing,"{'rate': 4.1, 'count': 259}"
4622,5,2019-10-11 02:00:00,cart,695.0,jewelery,"{'rate': 4.6, 'count': 400}"
3222,5,2019-10-30 18:00:00,cart,695.0,jewelery,"{'rate': 4.6, 'count': 400}"
4495,4,2019-10-06 15:00:00,purchase,15.99,men's clothing,"{'rate': 2.1, 'count': 430}"
2738,19,2019-10-10 15:00:00,cart,7.95,women's clothing,"{'rate': 4.5, 'count': 146}"
4632,19,2019-10-16 19:00:00,view,7.95,women's clothing,"{'rate': 4.5, 'count': 146}"
1777,9,2019-10-27 18:00:00,view,64.0,electronics,"{'rate': 3.3, 'count': 203}"
1450,9,2019-10-13 22:00:00,view,64.0,electronics,"{'rate': 3.3, 'count': 203}"
3960,8,2019-10-24 01:00:00,view,10.99,jewelery,"{'rate': 1.9, 'count': 100}"
945,9,2019-10-27 13:00:00,view,64.0,electronics,"{'rate': 3.3, 'count': 203}"
737,17,2019-10-10 14:00:00,cart,39.99,women's clothing,"{'rate': 3.8, 'count': 679}"
1906,4,2019-10-13 04:00:00,view,15.99,men's clothing,"{'rate': 2.1, 'count': 430}"
2441,16,2019-10-12 01:00:00,cart,29.95,women's clothing,"{'rate': 2.9, 'count': 340}"
482,19,2019-10-26 19:00:00,view,7.95,women's clothing,"{'rate': 4.5, 'count': 146}"
659,12,2019-10-02 08:00:00,view,114.0,electronics,"{'rate': 4.8, 'count': 400}"
2930,3,2019-10-10 13:00:00,view,55.99,men's clothing,"{'rate': 4.7, 'count': 500}"
1783,20,2019-10-22 01:00:00,view,12.99,women's clothing,"{'rate': 3.6, 'count': 145}"
2581,17,2019-10-18 12:00:00,view,39.99,women's clothing,"{'rate': 3.8, 'count': 679}"
3940,7,2019-10-14 12:00:00,view,9.99,jewelery,"{'rate': 3, 'count': 400}"
2109,10,2019-10-17 17:00:00,view,109.0,electronics,"{'rate': 2.9, 'count': 470}"
2338,16,2019-10-07 03:00:00,view,29.95,women's clothing,"{'rate': 2.9, 'count': 340}"
3180,10,2019-10-14 08:00:00,cart,109.0,electronics,"{'rate': 2.9, 'count': 470}"
417,11,2019-10-16 13:00:00,view,109.0,electronics,"{'rate': 4.8, 'count': 319}"
3159,3,2019-10-28 22:00:00,cart,55.99,men's clothing,"{'rate': 4.7, 'count': 500}"
1595,16,2019-10-09 02:00:00,view,29.95,women's clothing,"{'rate': 2.9, 'count': 340}"
2375,2,2019-10-27 21:00:00,view,22.3,men's clothing,"{'rate': 4.1, 'count': 259}"
3726,7,2019-10-20 23:00:00,cart,9.99,jewelery,"{'rate': 3, 'count': 400}"
1077,14,2019-10-01 15:00:00,cart,999.99,electronics,"{'rate': 2.2, 'count': 140}"
2486,1,2019-10-23 11:00:00,cart,109.95,men's clothing,"{'rate': 3.9, 'count': 120}"
1280,8,2019-10-02 02:00:00,view,10.99,jewelery,"{'rate': 1.9, 'count': 100}"
2644,18,2019-10-31 22:00:00,view,9.85,women's clothing,"{'rate': 4.7, 'count': 130}"
3934,20,2019-10-28 01:00:00,cart,12.99,women's clothing,"{'rate': 3.6, 'count': 145}"
3372,18,2019-10-10 05:00:00,view,9.85,women's clothing,"{'rate': 4.7, 'count': 130}"
925,2,2019-10-08 23:00:00,purchase,22.3,men's clothing,"{'rate': 4.1, 'count': 259}"
1159,18,2019-10-12 19:00:00,view,9.85,women's clothing,"{'rate': 4.7, 'count': 130}"
4331,8,2019-10-12 00:00:00,view,10.99,jewelery,"{'rate': 1.9, 'count': 100}"
4142,4,2019-10-12 13:00:00,view,15.99,men's clothing,"{'rate': 2.1, 'count': 430}"
4078,5,2019-10-10 20:00:00,cart,695.0,jewelery,"{'rate': 4.6, 'count': 400}"
602,15,2019-10-20 06:00:00,view,56.99,women's clothing,"{'rate': 2.6, 'count': 235}"
4805,13,2019-10-06 02:00:00,purchase,599.0,electronics,"{'rate': 2.9, 'count': 250}"
4702,8,2019-10-27 05:00:00,view,10.99,jewelery,"{'rate': 1.9, 'count': 100}"
2210,15,2019-10-26 04:00:00,cart,56.99,women's clothing,"{'rate': 2.6, 'count': 235}"
3374,14,2019-10-15 18:00:00,view,999.99,electronics,"{'rate': 2.2, 'count': 140}"
3603,18,2019-10-27 10:00:00,cart,9.85,women's clothing,"{'rate': 4.7, 'count': 130}"
2539,6,2019-10-08 15:00:00,view,168.0,jewelery,"{'rate': 3.9, 'count': 70}"
4126,9,2019-10-01 13:00:00,cart,64.0,electronics,"{'rate': 3.3, 'count': 203}"
2014,12,2019-10-20 04:00:00,view,114.0,electronics,"{'rate': 4.8, 'count': 400}"
983,16,2019-10-15 04:00:00,view,29.95,women's clothing,"{'rate': 2.9, 'count': 340}"
4924,16,2019-10-18 13:00:00,view,29.95,women's clothing,"{'rate': 2.9, 'count': 340}"
4184,14,2019-10-28 21:00:00,cart,999.99,electronics,"{'rate': 2.2, 'count': 140}"
4908,8,2019-10-31 01:00:00,view,10.99,jewelery,"{'rate': 1.9, 'count': 100}"
1132,18,2019-10-20 16:00:00,view,9.85,women's clothing,"{'rate': 4.7, 'count': 130}"
1390,19,2019-10-24 16:00:00,view,7.95,women's clothing,"{'rate': 4.5, 'count': 146}"
2568,13,2019-10-03 14:00:00,view,599.0,electronics,"{'rate': 2.9, 'count': 250}"
4493,16,2019-10-05 23:00:00,cart,29.95,women's clothing,"{'rate': 2.9, 'count': 340}"
2986,6,2019-10-23 17:00:00,view,168.0,jewelery,"{'rate': 3.9, 'count': 70}"
1870,20,2019-10-14 08:00:00,view,12.99,women's clothing,"{'rate': 3.6, 'count': 145}"
2836,9,2019-10-14 19:00:00,view,64.0,electronics,"{'rate': 3.3, 'count': 203}"
3808,5,2019-10-10 13:00:00,view,695.0,jewelery,"{'rate': 4.6, 'count': 400}"
1187,6,2019-10-19 19:00:00,view,168.0,jewelery,"{'rate': 3.9, 'count': 70}"
4936,9,2019-10-06 17:00:00,view,64.0,electronics,"{'rate': 3.3, 'count': 203}"
3906,20,2019-10-20 10:00:00,view,12.99,women's clothing,"{'rate': 3.6, 'count': 145}"
2647,20,2019-10-06 09:00:00,view,12.99,women's clothing,"{'rate': 3.6, 'count': 145}"
4290,3,2019-10-02 23:00:00,cart,55.99,men's clothing,"{'rate': 4.7, 'count': 500}"
1733,7,2019-10-11 05:00:00,view,9.99,jewelery,"{'rate': 3, 'count': 400}"
473,19,2019-10-08 03:00:00,cart,7.95,women's clothing,"{'rate': 4.5, 'count': 146}"
4662,18,2019-10-28 13:00:00,view,9.85,women's clothing,"{'rate': 4.7, 'count': 130}"
1020,18,2019-10-02 16:00:00,cart,9.85,women's clothing,"{'rate': 4.7, 'count': 130}"
3052,18,2019-10-06 11:00:00,view,9.85,women's clothing,"{'rate': 4.7, 'count': 130}"
2776,16,2019-10-18 00:00:00,view,29.95,women's clothing,"{'rate': 2.9, 'count': 340}"
3098,8,2019-10-15 21:00:00,cart,10.99,jewelery,"{'rate': 1.9, 'count': 100}"
2894,6,2019-10-02 10:00:00,cart,168.0,jewelery,"{'rate': 3.9, 'count': 70}"
1375,20,2019-10-01 05:00:00,view,12.99,women's clothing,"{'rate': 3.6, 'count': 145}"
621,8,2019-10-31 15:00:00,view,10.99,jewelery,"{'rate': 1.9, 'count': 100}"
2478,3,2019-10-21 10:00:00,view,55.99,men's clothing,"{'rate': 4.7, 'count': 500}"
876,16,2019-10-12 07:00:00,purchase,29.95,women's clothing,"{'rate': 2.9, 'count': 340}"
2654,15,2019-10-15 14:00:00,cart,56.99,women's clothing,"{'rate': 2.6, 'count': 235}"
1672,7,2019-10-09 06:00:00,view,9.99,jewelery,"{'rate': 3, 'count': 400}"
4285,8,2019-10-11 16:00:00,cart,10.99,jewelery,"{'rate': 1.9, 'count': 100}"
3133,10,2019-10-21 02:00:00,view,109.0,electronics,"{'rate': 2.9, 'count': 470}"
48,3,2019-10-28 08:00:00,cart,55.99,men's clothing,"{'rate': 4.7, 'count': 500}"
2805,1,2019-10-06 16:00:00,view,109.95,men's clothing,"{'rate': 3.9, 'count': 120}"
2862,2,2019-10-27 01:00:00,view,22.3,men's clothing,"{'rate': 4.1, 'count': 259}"
2877,19,2019-10-04 18:00:00,view,7.95,women's clothing,"{'rate': 4.5, 'count': 146}"
413,13,2019-10-07 15:00:00,purchase,599.0,electronics,"{'rate': 2.9, 'count': 250}"
2111,8,2019-10-02 03:00:00,cart,10.99,jewelery,"{'rate': 1.9, 'count': 100}"
4830,12,2019-10-05 08:00:00,cart,114.0,electronics,"{'rate': 4.8, 'count': 400}"
418,13,2019-10-29 10:00:00,view,599.0,electronics,"{'rate': 2.9, 'count': 250}"
2388,19,2019-10-15 05:00:00,view,7.95,women's clothing,"{'rate': 4.5, 'count': 146}"
3178,6,2019-10-03 09:00:00,view,168.0,jewelery,"{'rate': 3.9, 'count': 70}"
2378,2,2019-10-30 18:00:00,cart,22.3,men's clothing,"{'rate': 4.1, 'count': 259}"
280,2,2019-10-28 05:00:00,purchase,22.3,men's clothing,"{'rate': 4.1, 'count': 259}"
2898,10,2019-10-24 09:00:00,view,109.0,electronics,"{'rate': 2.9, 'count': 470}"
4483,2,2019-10-29 22:00:00,cart,22.3,men's clothing,"{'rate': 4.1, 'count': 259}"
2785,13,2019-10-07 19:00:00,cart,599.0,electronics,"{'rate': 2.9, 'count': 250}"
1706,18,2019-10-26 22:00:00,view,9.85,women's clothing,"{'rate': 4.7, 'count': 130}"
771,17,2019-10-22 09:00:00,view,39.99,women's clothing,"{'rate': 3.8, 'count': 679}"
