event_time,event_type,product_id,user_id,price,category
2019-10-16 21:00:00,view,18,3669,78.39,Electronics
2019-10-10 11:00:00,cart,12,4311,204.42,Clothing
2019-10-15 05:00:00,view,18,2508,298.28,Electronics
2019-10-06 18:00:00,view,6,169,158.22,Home
2019-10-20 17:00:00,view,8,4630,220.39,Clothing
2019-10-16 12:00:00,view,17,4917,237.99,Books
2019-10-04 04:00:00,cart,15,2805,77.66,Books
2019-10-07 03:00:00,cart,12,4335,27.04,Electronics
2019-10-15 20:00:00,view,7,1854,184.18,Home
2019-10-28 12:00:00,cart,13,2093,141.38,Clothing
2019-10-18 13:00:00,view,12,4861,251.4,Clothing
2019-10-22 03:00:00,view,16,94,179.74,Clothing
2019-10-11 12:00:00,view,19,4830,168.28,Clothing
2019-10-18 17:00:00,cart,10,195,87.33,Home
2019-10-14 20:00:00,view,16,4856,194.22,Clothing
2019-10-21 10:00:00,view,12,4608,35.02,Electronics
2019-10-02 13:00:00,view,3,439,122.67,Electronics
2019-10-16 07:00:00,view,4,671,286.54,Electronics
2019-10-10 04:00:00,cart,1,1462,27.39,Clothing
2019-10-11 02:00:00,cart,4,4622,286.99,Clothing
2019-10-30 18:00:00,cart,4,3222,153.2,Books
2019-10-06 15:00:00,purchase,3,4495,264.59,Home
2019-10-10 15:00:00,cart,18,2738,200.2,Home
2019-10-16 19:00:00,view,18,4632,30.63,Home
2019-10-27 18:00:00,view,8,1777,253.0,Clothing
2019-10-13 22:00:00,view,8,1450,231.3,Clothing
2019-10-24 01:00:00,view,7,3960,264.37,Home
2019-10-27 13:00:00,view,8,945,192.25,Electronics
2019-10-10 14:00:00,cart,16,737,120.47,Electronics
2019-10-13 04:00:00,view,3,1906,277.21,Books
2019-10-12 01:00:00,cart,15,2441,291.5,Home
2019-10-26 19:00:00,view,18,482,222.82,Clothing
2019-10-02 08:00:00,view,11,659,62.14,Clothing
2019-10-10 13:00:00,view,2,2930,89.29,Home
2019-10-22 01:00:00,view,19,1783,235.84,Home
2019-10-18 12:00:00,view,16,2581,71.42,Electronics
2019-10-14 12:00:00,view,6,3940,87.16,Home
2019-10-17 17:00:00,view,9,2109,31.02,Electronics
2019-10-07 03:00:00,view,15,2338,188.5,Home
2019-10-14 08:00:00,cart,9,3180,126.47,Electronics
2019-10-16 13:00:00,view,10,417,75.34,Electronics
2019-10-28 22:00:00,cart,2,3159,163.52,Clothing
2019-10-09 02:00:00,view,15,1595,167.59,Books
2019-10-27 21:00:00,view,1,2375,64.41,Electronics
2019-10-20 23:00:00,cart,6,3726,17.55,Home
2019-10-01 15:00:00,cart,13,1077,264.27,Books
2019-10-23 11:00:00,cart,20,2486,55.62,Books
2019-10-02 02:00:00,view,7,1280,255.66,Home
2019-10-31 22:00:00,view,17,2644,146.13,Home
2019-10-28 01:00:00,cart,19,3934,196.51,Books
2019-10-10 05:00:00,view,17,3372,133.18,Home
2019-10-08 23:00:00,purchase,1,925,212.67,Books
2019-10-12 19:00:00,view,17,1159,88.4,Clothing
2019-10-12 00:00:00,view,7,4331,74.55,Clothing
2019-10-12 13:00:00,view,3,4142,133.19,Electronics
2019-10-10 20:00:00,cart,4,4078,142.37,Electronics
2019-10-20 06:00:00,view,14,602,72.82,Books
2019-10-06 02:00:00,purchase,12,4805,264.29,Books
2019-10-27 05:00:00,view,7,4702,109.13,Books
2019-10-26 04:00:00,cart,14,2210,260.6,Clothing
2019-10-15 18:00:00,view,13,3374,136.95,Home
2019-10-27 10:00:00,cart,17,3603,114.55,Books
2019-10-08 15:00:00,view,5,2539,256.05,Books
2019-10-01 13:00:00,cart,8,4126,74.15,Home
2019-10-20 04:00:00,view,11,2014,32.0,Home
2019-10-15 04:00:00,view,15,983,79.54,Clothing
2019-10-18 13:00:00,view,15,4924,14.86,Electronics
2019-10-28 21:00:00,cart,13,4184,139.06,Books
2019-10-31 01:00:00,view,7,4908,203.49,Clothing
2019-10-20 16:00:00,view,17,1132,114.45,Home
2019-10-24 16:00:00,view,18,1390,290.25,Clothing
2019-10-03 14:00:00,view,12,2568,32.98,Home
2019-10-05 23:00:00,cart,15,4493,63.04,Books
2019-10-23 17:00:00,view,5,2986,96.97,Electronics
2019-10-14 08:00:00,view,19,1870,76.2,Home
2019-10-14 19:00:00,view,8,2836,78.01,Electronics
2019-10-10 13:00:00,view,4,3808,58.72,Clothing
2019-10-19 19:00:00,view,5,1187,168.18,Electronics
2019-10-06 17:00:00,view,8,4936,219.71,Home
2019-10-20 10:00:00,view,19,3906,154.43,Home
2019-10-06 09:00:00,view,19,2647,178.69,Books
2019-10-02 23:00:00,cart,2,4290,103.67,Books
2019-10-11 05:00:00,view,6,1733,100.87,Books
2019-10-08 03:00:00,cart,18,473,260.45,Clothing
2019-10-28 13:00:00,view,17,4662,163.5,Home
2019-10-02 16:00:00,cart,17,1020,104.87,Books
2019-10-06 11:00:00,view,17,3052,233.55,Clothing
2019-10-18 00:00:00,view,15,2776,155.31,Home
2019-10-15 21:00:00,cart,7,3098,28.54,Books
2019-10-02 10:00:00,cart,5,2894,95.13,Home
2019-10-01 05:00:00,view,19,1375,287.79,Books
2019-10-31 15:00:00,view,7,621,162.94,Books
2019-10-21 10:00:00,view,2,2478,249.73,Home
2019-10-12 07:00:00,purchase,15,876,73.4,Clothing
2019-10-15 14:00:00,cart,14,2654,246.3,Home
2019-10-09 06:00:00,view,6,1672,243.67,Electronics
2019-10-11 16:00:00,cart,7,4285,86.64,Clothing
2019-10-21 02:00:00,view,9,3133,194.34,Clothing
2019-10-28 08:00:00,cart,2,48,110.55,Home
2019-10-06 16:00:00,view,20,2805,125.12,Books
2019-10-27 01:00:00,view,1,2862,236.04,Electronics
2019-10-04 18:00:00,view,18,2877,186.38,Home
2019-10-07 15:00:00,purchase,12,413,57.53,Clothing
2019-10-02 03:00:00,cart,7,2111,228.61,Clothing
2019-10-05 08:00:00,cart,11,4830,102.34,Clothing
2019-10-29 10:00:00,view,12,418,275.41,Home
2019-10-15 05:00:00,view,18,2388,85.77,Clothing
2019-10-03 09:00:00,view,5,3178,275.4,Home
2019-10-30 18:00:00,cart,1,2378,91.07,Books
2019-10-28 05:00:00,purchase,1,280,244.0,Electronics
2019-10-24 09:00:00,view,9,2898,83.11,Books
2019-10-29 22:00:00,cart,1,4483,294.27,Books
2019-10-07 19:00:00,cart,12,2785,268.15,Electronics
2019-10-26 22:00:00,view,17,1706,55.72,Electronics
2019-10-22 09:00:00,view,16,771,183.76,Electronics
2019-10-27 23:00:00,view,17,2721,83.57,Electronics
2019-10-25 16:00:00,cart,7,4824,91.15,Electronics
2019-10-11 17:00:00,cart,3,4353,233.06,Electronics
2019-10-25 00:00:00,cart,9,3891,30.31,Home
2019-10-09 03:00:00,cart,3,4477,199.03,Home
2019-10-11 04:00:00,view,16,4586,163.61,Clothing
2019-10-04 08:00:00,cart,16,3022,243.77,Electronics
2019-10-29 23:00:00,cart,10,2697,28.73,Clothing
2019-10-10 00:00:00,cart,8,2764,102.56,Books
2019-10-17 03:00:00,view,16,3377,66.58,Home
2019-10-13 03:00:00,purchase,16,774,189.63,Clothing
2019-10-30 18:00:00,cart,6,4967,212.94,Clothing
2019-10-11 09:00:00,cart,4,1517,11.75,Clothing
2019-10-25 03:00:00,purchase,15,875,180.22,Electronics
2019-10-27 12:00:00,view,3,2733,122.25,Books
2019-10-14 12:00:00,cart,17,857,237.87,Books
2019-10-12 17:00:00,view,15,180,182.72,Books
2019-10-24 04:00:00,view,20,3357,168.78,Books
2019-10-29 07:00:00,cart,9,4215,223.67,Home
2019-10-24 09:00:00,view,13,3273,205.31,Books
2019-10-08 00:00:00,view,1,2133,172.02,Home
2019-10-28 12:00:00,purchase,12,488,140.11,Books
2019-10-13 00:00:00,view,17,148,219.2,Home
2019-10-18 20:00:00,purchase,14,4170,256.6,Clothing
2019-10-26 18:00:00,view,1,3680,108.89,Books
2019-10-06 20:00:00,view,10,4747,281.12,Electronics
2019-10-25 07:00:00,view,14,3046,260.09,Electronics
2019-10-19 11:00:00,cart,15,3968,143.5,Home
2019-10-28 16:00:00,view,11,219,17.35,Clothing
2019-10-06 07:00:00,purchase,19,1339,283.68,Books
2019-10-14 00:00:00,cart,11,727,143.25,Books
2019-10-26 19:00:00,cart,19,3309,162.52,Books
2019-10-01 14:00:00,view,11,2295,241.18,Electronics
2019-10-04 11:00:00,view,19,1551,72.78,Home
2019-10-31 16:00:00,purchase,7,4995,66.54,Clothing
2019-10-09 16:00:00,view,7,3033,229.61,Home
2019-10-31 05:00:00,view,6,3414,102.47,Electronics
2019-10-06 15:00:00,view,9,139,190.66,Electronics
2019-10-12 04:00:00,purchase,18,2635,148.62,Home
2019-10-24 08:00:00,view,6,951,52.66,Electronics
2019-10-21 09:00:00,view,14,3328,289.05,Clothing
2019-10-19 00:00:00,cart,9,2675,116.87,Electronics
2019-10-17 10:00:00,purchase,3,3094,103.42,Clothing
2019-10-27 03:00:00,view,3,4666,277.8,Electronics
2019-10-08 06:00:00,view,8,2763,67.69,Clothing
2019-10-14 17:00:00,view,12,3682,14.26,Books
2019-10-05 19:00:00,view,18,2082,119.92,Home
2019-10-19 11:00:00,view,1,3250,245.14,Books
2019-10-08 18:00:00,view,19,1071,17.9,Books
2019-10-11 08:00:00,view,12,3544,252.92,Electronics
2019-10-15 14:00:00,view,20,926,75.51,Books
2019-10-01 19:00:00,view,16,2839,216.88,Clothing
2019-10-03 20:00:00,purchase,9,1601,142.23,Electronics
2019-10-22 06:00:00,view,6,1810,41.99,Home
2019-10-14 07:00:00,view,6,1496,140.57,Electronics
2019-10-27 19:00:00,view,7,2073,80.13,Home
2019-10-22 12:00:00,view,14,4866,93.92,Clothing
2019-10-01 06:00:00,cart,16,4310,241.3,Books
2019-10-20 02:00:00,cart,3,1097,258.74,Clothing
2019-10-03 21:00:00,view,1,1911,175.63,Home
2019-10-25 05:00:00,cart,20,656,263.42,Books
2019-10-31 17:00:00,cart,17,684,208.25,Books
2019-10-17 11:00:00,view,1,4112,87.27,Clothing
2019-10-22 03:00:00,view,5,1179,257.69,Home
2019-10-08 08:00:00,cart,17,2183,44.22,Electronics
2019-10-14 13:00:00,purchase,5,4157,137.49,Clothing
2019-10-27 12:00:00,view,11,2750,130.88,Home
2019-10-06 04:00:00,view,3,4365,163.55,Electronics
2019-10-09 05:00:00,cart,10,4307,226.38,Clothing
2019-10-14 19:00:00,view,14,3994,45.95,Clothing
2019-10-23 01:00:00,cart,19,2045,217.47,Home
2019-10-12 15:00:00,view,11,4351,143.92,Clothing
2019-10-29 18:00:00,view,1,2489,87.95,Books
2019-10-03 22:00:00,view,12,781,244.52,Electronics
2019-10-12 11:00:00,cart,20,197,154.77,Clothing
2019-10-22 23:00:00,view,2,2274,241.0,Home
2019-10-08 00:00:00,cart,1,1043,85.78,Electronics
2019-10-21 08:00:00,view,15,2013,254.25,Home
2019-10-06 02:00:00,view,13,2011,45.53,Electronics
2019-10-02 17:00:00,view,13,1782,298.95,Clothing
2019-10-04 18:00:00,cart,13,120,228.81,Clothing
2019-10-29 19:00:00,cart,17,3577,201.27,Home
2019-10-18 02:00:00,view,6,2614,108.99,Home
2019-10-25 16:00:00,view,12,453,198.44,Electronics
2019-10-11 07:00:00,cart,15,4541,271.39,Home
2019-10-19 08:00:00,view,3,990,76.19,Home
2019-10-16 08:00:00,view,6,2993,121.2,Electronics
2019-10-30 07:00:00,view,3,1949,44.2,Electronics
2019-10-24 04:00:00,purchase,12,3095,191.78,Electronics
2019-10-23 15:00:00,purchase,11,122,126.45,Clothing
2019-10-02 10:00:00,view,6,2805,247.66,Home
2019-10-18 00:00:00,view,11,4677,45.31,Clothing
2019-10-15 11:00:00,cart,17,304,49.71,Clothing
2019-10-29 18:00:00,view,4,4334,103.51,Books
2019-10-08 23:00:00,view,11,1796,102.85,Home
2019-10-09 08:00:00,view,13,1803,213.62,Clothing
2019-10-13 18:00:00,view,16,2987,121.46,Clothing
2019-10-08 13:00:00,cart,6,270,169.84,Clothing
2019-10-05 00:00:00,view,20,1392,170.31,Home
2019-10-27 13:00:00,view,6,1124,77.89,Electronics
2019-10-18 07:00:00,view,17,4274,277.8,Books
2019-10-27 16:00:00,cart,3,190,71.29,Books
2019-10-26 18:00:00,cart,7,1289,208.77,Electronics
2019-10-09 17:00:00,view,1,1951,143.96,Electronics
2019-10-17 23:00:00,purchase,12,2995,169.48,Clothing
2019-10-03 13:00:00,view,18,2934,212.1,Home
2019-10-29 08:00:00,cart,13,3250,288.09,Books
2019-10-13 12:00:00,view,3,4201,10.37,Books
2019-10-13 04:00:00,view,20,4718,218.89,Clothing
2019-10-10 09:00:00,view,6,651,55.94,Home
2019-10-15 06:00:00,view,14,4995,234.78,Books
2019-10-08 19:00:00,cart,14,4051,267.62,Electronics
2019-10-12 14:00:00,cart,9,1888,165.68,Books
2019-10-25 19:00:00,cart,13,4928,145.79,Electronics
2019-10-26 20:00:00,view,1,3957,23.68,Books
2019-10-10 10:00:00,purchase,4,4952,255.65,Books
2019-10-15 12:00:00,view,13,2633,275.55,Books
2019-10-28 02:00:00,cart,20,4655,218.32,Electronics
2019-10-02 15:00:00,cart,6,1068,80.02,Home
2019-10-28 13:00:00,view,1,2695,80.51,Books
2019-10-07 19:00:00,cart,14,2814,269.89,Books
2019-10-22 00:00:00,view,1,4133,25.0,Electronics
2019-10-19 01:00:00,view,10,581,34.12,Home
2019-10-18 03:00:00,cart,17,4887,187.92,Clothing
2019-10-27 15:00:00,view,19,271,156.0,Books
2019-10-04 03:00:00,view,17,1218,19.96,Electronics
2019-10-11 18:00:00,view,20,114,268.25,Home
2019-10-17 16:00:00,view,7,4114,100.43,Books
2019-10-26 03:00:00,view,9,2255,87.0,Home
2019-10-07 17:00:00,cart,12,1851,267.56,Clothing
2019-10-25 21:00:00,view,20,1867,192.9,Electronics
2019-10-13 09:00:00,cart,13,4350,126.39,Clothing
2019-10-06 20:00:00,cart,2,4719,131.42,Electronics
2019-10-24 12:00:00,view,12,4556,155.04,Home
2019-10-03 19:00:00,cart,19,4801,146.18,Books
2019-10-16 22:00:00,view,17,1514,32.94,Home
2019-10-02 23:00:00,view,2,2939,282.57,Home
2019-10-12 01:00:00,view,2,1087,62.14,Home
2019-10-19 15:00:00,view,6,2442,31.8,Clothing
2019-10-18 05:00:00,purchase,7,769,33.02,Books
2019-10-13 13:00:00,view,5,4705,191.48,Electronics
2019-10-14 07:00:00,cart,12,4711,265.28,Books
2019-10-08 00:00:00,cart,11,2579,206.54,Clothing
2019-10-15 03:00:00,view,10,2934,112.13,Electronics
2019-10-30 13:00:00,purchase,17,1431,164.56,Clothing
2019-10-27 08:00:00,purchase,8,836,86.64,Electronics
2019-10-05 12:00:00,purchase,10,4931,41.18,Electronics
2019-10-01 22:00:00,view,12,1456,36.24,Books
2019-10-29 22:00:00,view,2,905,209.57,Clothing
2019-10-17 07:00:00,view,8,3352,132.32,Books
2019-10-17 16:00:00,cart,6,4391,192.11,Home
2019-10-25 04:00:00,view,1,783,205.64,Electronics
2019-10-10 18:00:00,cart,13,617,287.63,Electronics
2019-10-15 22:00:00,cart,14,1739,113.54,Books
2019-10-31 00:00:00,view,10,762,67.59,Electronics
2019-10-21 20:00:00,view,9,4617,47.48,Clothing
2019-10-05 18:00:00,purchase,11,3718,15.44,Home
2019-10-05 03:00:00,view,16,1804,54.23,Books
2019-10-07 07:00:00,view,8,3471,210.57,Electronics
2019-10-24 18:00:00,view,15,4483,134.46,Books
2019-10-10 03:00:00,view,14,257,263.71,Electronics
2019-10-01 15:00:00,view,4,1677,13.78,Clothing
2019-10-30 06:00:00,view,12,587,279.97,Electronics
2019-10-06 06:00:00,view,17,3390,24.96,Clothing
2019-10-01 07:00:00,view,18,2256,294.55,Clothing
2019-10-08 08:00:00,view,5,1040,40.18,Electronics
2019-10-08 06:00:00,view,8,1918,70.03,Home
2019-10-14 01:00:00,cart,5,1371,219.83,Books
2019-10-29 12:00:00,view,3,268,122.42,Books
2019-10-28 06:00:00,view,16,419,280.97,Books
2019-10-15 03:00:00,cart,2,1171,42.64,Books
2019-10-13 17:00:00,view,4,4753,222.9,Home
2019-10-18 04:00:00,view,3,4608,167.41,Clothing
2019-10-08 13:00:00,cart,12,1417,258.85,Electronics
2019-10-02 14:00:00,view,9,3055,42.59,Electronics
2019-10-30 02:00:00,cart,19,1710,271.99,Electronics
2019-10-06 18:00:00,cart,13,1743,20.38,Books
2019-10-07 03:00:00,view,14,739,265.84,Clothing
2019-10-15 15:00:00,view,9,186,287.01,Home
2019-10-16 05:00:00,view,5,2915,38.14,Home
2019-10-01 13:00:00,view,8,3299,115.32,Books
2019-10-05 14:00:00,cart,1,4703,260.44,Electronics
2019-10-12 17:00:00,view,16,4332,110.18,Electronics
2019-10-22 04:00:00,view,13,1810,78.89,Books
2019-10-08 01:00:00,view,10,2954,65.62,Electronics
2019-10-14 02:00:00,view,9,366,193.94,Clothing
2019-10-18 06:00:00,view,16,4432,59.63,Clothing
2019-10-28 13:00:00,view,9,243,50.9,Books
2019-10-11 02:00:00,cart,12,4533,55.09,Electronics
2019-10-05 03:00:00,view,4,2609,203.53,Books
2019-10-16 04:00:00,view,9,80,249.18,Clothing
2019-10-24 03:00:00,view,18,3038,257.46,Electronics
2019-10-04 09:00:00,view,16,3700,231.65,Clothing
2019-10-14 03:00:00,view,2,2649,107.71,Books
2019-10-01 13:00:00,view,14,1445,26.73,Electronics
2019-10-02 00:00:00,view,4,1269,204.58,Clothing
2019-10-15 23:00:00,view,11,4982,249.68,Electronics
2019-10-10 05:00:00,view,4,3168,227.97,Books
2019-10-27 04:00:00,cart,2,763,257.04,Clothing
2019-10-19 16:00:00,view,15,2674,186.02,Clothing
2019-10-15 01:00:00,cart,18,615,249.55,Home
2019-10-13 15:00:00,view,9,143,175.15,Electronics
2019-10-16 09:00:00,cart,12,591,15.09,Clothing
2019-10-02 06:00:00,view,5,1596,78.27,Clothing
2019-10-28 16:00:00,view,7,1862,160.34,Electronics
2019-10-31 22:00:00,cart,12,275,46.71,Home
2019-10-06 15:00:00,cart,5,2485,189.27,Books
2019-10-04 17:00:00,purchase,19,669,20.75,Home
2019-10-05 10:00:00,view,3,1785,132.91,Clothing
2019-10-21 11:00:00,view,15,894,217.41,Electronics
2019-10-21 12:00:00,view,19,4904,57.99,Clothing
2019-10-27 06:00:00,cart,17,292,177.7,Electronics
2019-10-24 07:00:00,purchase,3,3476,156.04,Electronics
2019-10-14 22:00:00,view,20,994,225.3,Clothing
2019-10-19 23:00:00,cart,15,2503,250.91,Electronics
2019-10-22 08:00:00,view,6,4450,135.9,Books
2019-10-16 21:00:00,view,11,4794,297.4,Books
2019-10-15 17:00:00,view,14,295,46.02,Books
2019-10-20 23:00:00,view,4,4718,276.17,Home
2019-10-18 06:00:00,view,3,4438,148.63,Electronics
2019-10-20 23:00:00,view,8,2473,262.15,Books
2019-10-19 23:00:00,view,3,3890,235.16,Home
2019-10-23 07:00:00,view,4,1467,157.11,Clothing
2019-10-20 22:00:00,cart,4,4024,183.32,Electronics
2019-10-17 02:00:00,view,14,4840,90.98,Clothing
2019-10-22 03:00:00,view,12,2485,176.97,Home
2019-10-14 22:00:00,view,3,3814,150.06,Clothing
2019-10-08 11:00:00,cart,20,1471,82.72,Clothing
2019-10-01 01:00:00,view,8,1522,82.6,Books
2019-10-18 08:00:00,purchase,19,4638,80.41,Clothing
2019-10-19 07:00:00,view,14,1237,205.72,Clothing
2019-10-31 03:00:00,view,1,4925,134.7,Clothing
2019-10-12 04:00:00,view,20,457,246.07,Home
2019-10-13 05:00:00,view,14,2852,197.04,Home
2019-10-07 06:00:00,view,19,397,140.25,Books
2019-10-03 04:00:00,view,7,3447,200.35,Books
2019-10-24 22:00:00,view,13,2650,250.88,Electronics
2019-10-08 17:00:00,view,9,3772,268.95,Books
2019-10-19 21:00:00,cart,16,292,122.75,Clothing
2019-10-22 07:00:00,cart,16,3245,187.06,Clothing
2019-10-15 14:00:00,view,8,592,128.75,Home
2019-10-28 04:00:00,view,8,783,243.19,Home
2019-10-14 18:00:00,view,18,4151,12.64,Clothing
2019-10-09 19:00:00,view,2,1467,101.98,Home
2019-10-28 18:00:00,cart,2,4687,248.43,Books
2019-10-27 17:00:00,cart,10,260,149.55,Books
2019-10-06 02:00:00,view,17,4619,262.6,Electronics
2019-10-01 19:00:00,view,8,3568,230.79,Home
2019-10-03 18:00:00,view,8,992,201.34,Electronics
2019-10-09 21:00:00,cart,5,1046,42.9,Books
2019-10-31 03:00:00,view,3,193,13.88,Books
2019-10-18 07:00:00,purchase,1,1078,140.96,Electronics
2019-10-12 13:00:00,purchase,20,2906,34.67,Books
2019-10-28 13:00:00,cart,7,4611,206.22,Home
2019-10-15 01:00:00,view,7,3552,210.78,Books
2019-10-10 18:00:00,view,13,3937,245.04,Clothing
2019-10-30 04:00:00,view,6,2017,46.71,Clothing
2019-10-27 08:00:00,purchase,13,3798,12.01,Clothing
2019-10-27 03:00:00,view,2,4620,37.28,Clothing
2019-10-16 21:00:00,cart,2,1660,131.69,Home
2019-10-25 11:00:00,purchase,2,1893,28.99,Books
2019-10-06 13:00:00,cart,15,8,112.15,Electronics
2019-10-18 18:00:00,view,15,4996,151.89,Clothing
2019-10-31 11:00:00,view,18,4801,246.1,Clothing
2019-10-10 00:00:00,view,5,2950,29.99,Clothing
2019-10-25 14:00:00,view,14,958,290.12,Clothing
2019-10-16 04:00:00,purchase,5,2344,178.03,Home
2019-10-02 05:00:00,purchase,8,547,274.92,Home
2019-10-24 15:00:00,view,11,1919,238.12,Books
2019-10-06 05:00:00,view,8,2866,11.62,Electronics
2019-10-20 13:00:00,view,6,3496,269.61,Books
2019-10-03 15:00:00,view,4,2370,254.07,Clothing
2019-10-30 08:00:00,view,20,1042,296.41,Clothing
2019-10-10 01:00:00,view,3,4130,47.16,Clothing
2019-10-08 00:00:00,purchase,12,1036,238.36,Electronics
2019-10-05 00:00:00,purchase,11,277,20.39,Books
2019-10-30 07:00:00,view,5,3600,243.66,Home
2019-10-23 01:00:00,cart,8,2453,122.64,Electronics
2019-10-23 23:00:00,view,11,2109,283.03,Books
2019-10-16 11:00:00,cart,11,2064,80.48,Books
2019-10-15 17:00:00,view,20,1236,179.15,Clothing
2019-10-04 09:00:00,view,3,1813,88.98,Electronics
2019-10-18 08:00:00,view,11,400,272.12,Books
2019-10-08 15:00:00,view,6,1995,212.92,Home
2019-10-31 06:00:00,cart,6,2209,110.43,Electronics
2019-10-25 16:00:00,purchase,18,4257,149.85,Clothing
2019-10-13 19:00:00,cart,5,4600,297.38,Books
2019-10-05 16:00:00,cart,5,4706,125.58,Home
2019-10-25 08:00:00,view,19,4417,22.16,Electronics
2019-10-04 18:00:00,view,5,4828,290.83,Home
2019-10-06 20:00:00,cart,1,3364,291.58,Home
2019-10-07 13:00:00,view,1,3027,194.02,Books
2019-10-18 06:00:00,view,7,4408,159.76,Clothing
2019-10-25 09:00:00,cart,9,1624,262.67,Clothing
2019-10-10 17:00:00,view,16,3203,299.46,Electronics
2019-10-03 14:00:00,view,9,1166,297.69,Books
2019-10-15 09:00:00,view,12,480,224.96,Books
2019-10-24 04:00:00,view,11,2508,84.33,Electronics
2019-10-07 20:00:00,cart,12,4343,187.27,Home
2019-10-07 19:00:00,cart,10,1119,31.05,Electronics
2019-10-30 08:00:00,view,9,4132,222.58,Clothing
2019-10-30 13:00:00,purchase,13,4640,48.68,Clothing
2019-10-31 16:00:00,cart,12,976,106.02,Books
2019-10-26 00:00:00,view,9,4591,275.79,Books
2019-10-06 20:00:00,cart,19,820,185.44,Books
2019-10-07 13:00:00,view,4,1933,195.72,Clothing
2019-10-11 13:00:00,cart,1,1355,54.23,Books
2019-10-10 20:00:00,cart,13,1011,225.02,Books
2019-10-30 15:00:00,view,2,4171,237.72,Home
2019-10-25 11:00:00,cart,8,3737,288.15,Clothing
2019-10-23 10:00:00,cart,12,4416,190.36,Home
2019-10-06 18:00:00,view,13,3973,269.51,Clothing
2019-10-29 04:00:00,view,13,125,233.09,Electronics
2019-10-26 15:00:00,view,1,3263,123.13,Books
2019-10-06 01:00:00,view,8,3797,59.88,Books
2019-10-28 00:00:00,view,5,2531,285.96,Electronics
2019-10-09 10:00:00,view,19,3148,287.43,Clothing
2019-10-03 12:00:00,view,20,3124,83.11,Home
2019-10-21 08:00:00,view,17,430,293.4,Books
2019-10-21 06:00:00,cart,19,205,175.03,Books
2019-10-03 22:00:00,purchase,2,4291,93.73,Home
2019-10-10 21:00:00,purchase,12,4044,260.91,Home
2019-10-31 18:00:00,view,1,276,208.24,Clothing
2019-10-22 00:00:00,cart,12,1703,146.59,Electronics
2019-10-23 15:00:00,purchase,19,3636,150.48,Home
2019-10-07 14:00:00,purchase,12,3634,284.7,Clothing
2019-10-03 10:00:00,cart,1,41,120.74,Books
2019-10-09 14:00:00,cart,3,2814,117.87,Clothing
2019-10-08 17:00:00,view,1,71,118.77,Home
2019-10-08 06:00:00,view,1,303,283.02,Books
2019-10-06 23:00:00,view,9,558,189.88,Clothing
2019-10-18 19:00:00,view,1,2089,289.58,Electronics
2019-10-11 04:00:00,purchase,12,4588,222.8,Books
2019-10-26 10:00:00,view,5,4301,248.98,Books
2019-10-06 16:00:00,purchase,15,1437,162.31,Clothing
2019-10-15 09:00:00,cart,15,3753,213.02,Clothing
2019-10-01 10:00:00,view,15,3925,94.09,Home
2019-10-15 22:00:00,view,17,4782,32.58,Clothing
2019-10-02 17:00:00,view,9,3353,57.9,Home
2019-10-31 07:00:00,cart,14,30,292.05,Electronics
2019-10-25 12:00:00,cart,18,4199,29.78,Books
2019-10-16 04:00:00,purchase,16,1878,135.53,Clothing
2019-10-03 16:00:00,view,9,4866,293.02,Home
2019-10-19 08:00:00,view,15,2106,125.96,Books
2019-10-24 12:00:00,view,20,2504,259.12,Electronics
2019-10-06 21:00:00,view,15,403,56.89,Books
2019-10-18 14:00:00,cart,9,2645,157.83,Clothing
2019-10-26 05:00:00,view,2,1038,120.52,Books
2019-10-24 19:00:00,view,11,3433,225.18,Books
2019-10-25 21:00:00,view,3,4307,17.72,Electronics
2019-10-28 06:00:00,view,10,2538,232.91,Home
2019-10-30 01:00:00,cart,9,4475,91.5,Electronics
2019-10-13 13:00:00,view,16,2114,239.21,Electronics
2019-10-18 15:00:00,view,10,2625,114.34,Electronics
2019-10-25 12:00:00,cart,8,392,23.25,Books
2019-10-22 14:00:00,view,4,2825,13.53,Home
2019-10-31 20:00:00,cart,8,1147,269.91,Books
2019-10-01 10:00:00,purchase,15,2794,281.25,Books
2019-10-12 00:00:00,cart,10,3897,107.33,Home
2019-10-09 17:00:00,view,12,4306,131.99,Clothing
2019-10-09 03:00:00,cart,15,848,280.29,Clothing
2019-10-07 21:00:00,cart,1,4949,148.39,Clothing
2019-10-22 23:00:00,view,8,2287,206.79,Electronics
2019-10-03 15:00:00,cart,20,4599,156.55,Home
2019-10-23 23:00:00,view,15,1496,261.28,Books
2019-10-22 11:00:00,cart,15,2543,285.66,Clothing
2019-10-08 18:00:00,view,11,1713,221.32,Home
2019-10-08 20:00:00,purchase,16,4681,80.3,Electronics
2019-10-20 11:00:00,view,10,2022,52.65,Clothing
2019-10-24 15:00:00,view,4,2765,18.85,Home
2019-10-28 04:00:00,view,10,2620,207.46,Clothing
2019-10-27 09:00:00,view,18,1398,235.8,Home
2019-10-30 21:00:00,view,17,2840,197.27,Clothing
2019-10-19 00:00:00,view,16,4854,41.33,Books
2019-10-29 04:00:00,view,20,2975,45.89,Electronics
2019-10-26 01:00:00,view,7,2406,188.45,Home
2019-10-28 17:00:00,view,19,522,200.18,Clothing
2019-10-01 08:00:00,view,19,2033,80.46,Clothing
2019-10-30 22:00:00,view,5,725,126.31,Books
